clf,atlas_name,itr,tp,tn,fp,fn,sen,spc,acc,pre,npv,f1,roc_auc
BaggingClassifier,craddock,2,23,42,6,17,0.575,0.875,0.738636364,0.793103448,0.711864407,0.666666667,0.725
BaggingClassifier,craddock,3,16,31,17,24,0.4,0.645833333,0.534090909,0.484848485,0.563636364,0.438356164,0.523
BaggingClassifier,craddock,4,19,35,13,21,0.475,0.729166667,0.613636364,0.59375,0.625,0.527777778,0.602
BaggingClassifier,craddock,5,21,30,17,20,0.512195122,0.638297872,0.579545455,0.552631579,0.6,0.53164557,0.575
BaggingClassifier,craddock,6,21,34,13,20,0.512195122,0.723404255,0.625,0.617647059,0.62962963,0.56,0.618
BaggingClassifier,craddock,7,16,32,15,25,0.390243902,0.680851064,0.545454545,0.516129032,0.561403509,0.444444444,0.536
BaggingClassifier,craddock,8,22,34,13,19,0.536585366,0.723404255,0.636363636,0.628571429,0.641509434,0.578947368,0.63
BaggingClassifier,craddock,9,18,34,13,23,0.43902439,0.723404255,0.590909091,0.580645161,0.596491228,0.5,0.581
BaggingClassifier,craddock,average,18.7,33.6,13.9,22,0.459634146,0.707269504,0.593105209,0.575515581,0.604165578,0.510307609,0.5835
SGDClassifier,craddock,0,25,30,18,16,0.609756098,0.625,0.617977528,0.581395349,0.652173913,0.595238095,0.617
SGDClassifier,craddock,1,23,29,19,18,0.56097561,0.604166667,0.584269663,0.547619048,0.617021277,0.554216867,0.583
SGDClassifier,craddock,2,19,39,9,21,0.475,0.8125,0.659090909,0.678571429,0.65,0.558823529,0.644
SGDClassifier,craddock,3,21,26,22,19,0.525,0.541666667,0.534090909,0.488372093,0.577777778,0.506024096,0.533
SGDClassifier,craddock,4,22,33,15,18,0.55,0.6875,0.625,0.594594595,0.647058824,0.571428571,0.619
SGDClassifier,craddock,5,23,31,16,18,0.56097561,0.659574468,0.613636364,0.58974359,0.632653061,0.575,0.61
SGDClassifier,craddock,6,17,27,20,24,0.414634146,0.574468085,0.5,0.459459459,0.529411765,0.435897436,0.495
SGDClassifier,craddock,7,22,30,17,19,0.536585366,0.638297872,0.590909091,0.564102564,0.612244898,0.55,0.587
SGDClassifier,craddock,8,29,29,18,12,0.707317073,0.617021277,0.659090909,0.617021277,0.707317073,0.659090909,0.662
SGDClassifier,craddock,9,26,31,16,15,0.634146341,0.659574468,0.647727273,0.619047619,0.673913043,0.626506024,0.647
SGDClassifier,craddock,average,22.7,30.5,17,18,0.557439024,0.64197695,0.603179265,0.573992702,0.629957163,0.563222553,0.5997
AdaBoostClassifier,craddock,0,22,32,16,19,0.536585366,0.666666667,0.606741573,0.578947368,0.62745098,0.556962025,0.602
AdaBoostClassifier,craddock,1,15,32,16,26,0.365853659,0.666666667,0.528089888,0.483870968,0.551724138,0.416666667,0.516
AdaBoostClassifier,craddock,2,21,35,13,19,0.525,0.729166667,0.636363636,0.617647059,0.648148148,0.567567568,0.627
AdaBoostClassifier,craddock,3,23,35,13,17,0.575,0.729166667,0.659090909,0.638888889,0.673076923,0.605263158,0.652
AdaBoostClassifier,craddock,4,16,32,16,24,0.4,0.666666667,0.545454545,0.5,0.571428571,0.444444444,0.533
AdaBoostClassifier,craddock,5,17,33,14,24,0.414634146,0.70212766,0.568181818,0.548387097,0.578947368,0.472222222,0.558
AdaBoostClassifier,craddock,6,13,34,13,28,0.317073171,0.723404255,0.534090909,0.5,0.548387097,0.388059701,0.52
AdaBoostClassifier,craddock,7,18,37,10,23,0.43902439,0.787234043,0.625,0.642857143,0.616666667,0.52173913,0.613
AdaBoostClassifier,craddock,8,13,32,15,28,0.317073171,0.680851064,0.511363636,0.464285714,0.533333333,0.376811594,0.499
AdaBoostClassifier,craddock,9,21,36,11,20,0.512195122,0.765957447,0.647727273,0.65625,0.642857143,0.575342466,0.639
AdaBoostClassifier,craddock,average,17.9,33.8,13.7,22.8,0.440243902,0.71179078,0.586210419,0.563113424,0.599202037,0.492507898,0.5759
KNeighborsClassifier,hard,0,9,39,9,32,0.219512195,0.8125,0.539325843,0.5,0.549295775,0.305084746,0.516
KNeighborsClassifier,hard,1,15,33,15,26,0.365853659,0.6875,0.539325843,0.5,0.559322034,0.422535211,0.527
KNeighborsClassifier,hard,2,12,37,11,28,0.3,0.770833333,0.556818182,0.52173913,0.569230769,0.380952381,0.535
KNeighborsClassifier,hard,3,20,31,17,20,0.5,0.645833333,0.579545455,0.540540541,0.607843137,0.519480519,0.573
KNeighborsClassifier,hard,4,12,36,12,28,0.3,0.75,0.545454545,0.5,0.5625,0.375,0.525
KNeighborsClassifier,hard,5,14,28,19,27,0.341463415,0.595744681,0.477272727,0.424242424,0.509090909,0.378378378,0.469
KNeighborsClassifier,hard,6,12,38,9,29,0.292682927,0.808510638,0.568181818,0.571428571,0.567164179,0.387096774,0.551
KNeighborsClassifier,hard,7,16,34,13,25,0.390243902,0.723404255,0.568181818,0.551724138,0.576271186,0.457142857,0.557
KNeighborsClassifier,hard,8,13,35,12,28,0.317073171,0.744680851,0.545454545,0.52,0.555555556,0.393939394,0.531
KNeighborsClassifier,hard,9,14,34,13,27,0.341463415,0.723404255,0.545454545,0.518518519,0.557377049,0.411764706,0.532
KNeighborsClassifier,hard,average,13.7,34.5,13,27,0.336829268,0.726241135,0.546501532,0.514819332,0.561365059,0.403137497,0.5316
GaussianNB,hard,0,29,28,20,12,0.707317073,0.583333333,0.640449438,0.591836735,0.7,0.644444444,0.645
GaussianNB,hard,1,21,32,16,20,0.512195122,0.666666667,0.595505618,0.567567568,0.615384615,0.538461538,0.589
GaussianNB,hard,2,26,31,17,14,0.65,0.645833333,0.647727273,0.604651163,0.688888889,0.626506024,0.648
GaussianNB,hard,3,20,20,28,20,0.5,0.416666667,0.454545455,0.416666667,0.5,0.454545455,0.458
GaussianNB,hard,4,24,31,17,16,0.6,0.645833333,0.625,0.585365854,0.659574468,0.592592593,0.623
GaussianNB,hard,5,26,26,21,15,0.634146341,0.553191489,0.590909091,0.553191489,0.634146341,0.590909091,0.594
GaussianNB,hard,6,25,32,15,16,0.609756098,0.680851064,0.647727273,0.625,0.666666667,0.617283951,0.645
GaussianNB,hard,7,28,19,28,13,0.682926829,0.404255319,0.534090909,0.5,0.59375,0.577319588,0.544
GaussianNB,hard,8,27,29,18,14,0.658536585,0.617021277,0.636363636,0.6,0.674418605,0.627906977,0.638
GaussianNB,hard,9,21,29,18,20,0.512195122,0.617021277,0.568181818,0.538461538,0.591836735,0.525,0.565
GaussianNB,hard,average,24.7,27.7,19.8,16,0.606707317,0.583067376,0.594050051,0.558274101,0.632466632,0.579496966,0.5949
DecisionTreeClassifier,hard,0,24,29,19,17,0.585365854,0.604166667,0.595505618,0.558139535,0.630434783,0.571428571,0.595
DecisionTreeClassifier,hard,1,20,32,16,21,0.487804878,0.666666667,0.584269663,0.555555556,0.603773585,0.519480519,0.577
DecisionTreeClassifier,hard,2,25,27,21,15,0.625,0.5625,0.590909091,0.543478261,0.642857143,0.581395349,0.594
DecisionTreeClassifier,hard,3,14,35,13,26,0.35,0.729166667,0.556818182,0.518518519,0.573770492,0.417910448,0.54
DecisionTreeClassifier,hard,4,16,29,19,24,0.4,0.604166667,0.511363636,0.457142857,0.547169811,0.426666667,0.502
DecisionTreeClassifier,hard,5,14,35,12,27,0.341463415,0.744680851,0.556818182,0.538461538,0.564516129,0.417910448,0.543
DecisionTreeClassifier,hard,6,14,30,17,27,0.341463415,0.638297872,0.5,0.451612903,0.526315789,0.388888889,0.49
DecisionTreeClassifier,hard,7,23,32,15,18,0.56097561,0.680851064,0.625,0.605263158,0.64,0.582278481,0.621
DecisionTreeClassifier,hard,8,21,29,18,20,0.512195122,0.617021277,0.568181818,0.538461538,0.591836735,0.525,0.565
DecisionTreeClassifier,hard,9,6,42,5,35,0.146341463,0.893617021,0.545454545,0.545454545,0.545454545,0.230769231,0.52
DecisionTreeClassifier,hard,average,17.7,32,15.5,23,0.435060976,0.674113475,0.563432074,0.531208841,0.586612901,0.46617286,0.5547
LogisticRegression,hard,0,25,26,22,16,0.609756098,0.541666667,0.573033708,0.531914894,0.619047619,0.568181818,0.576
LogisticRegression,hard,1,24,29,19,17,0.585365854,0.604166667,0.595505618,0.558139535,0.630434783,0.571428571,0.595
LogisticRegression,hard,2,22,27,21,18,0.55,0.5625,0.556818182,0.511627907,0.6,0.530120482,0.556
LogisticRegression,hard,3,19,28,20,21,0.475,0.583333333,0.534090909,0.487179487,0.571428571,0.481012658,0.529
LogisticRegression,hard,4,21,27,21,19,0.525,0.5625,0.545454545,0.5,0.586956522,0.512195122,0.544
LogisticRegression,hard,5,19,31,16,22,0.463414634,0.659574468,0.568181818,0.542857143,0.58490566,0.5,0.561
LogisticRegression,hard,6,25,32,15,16,0.609756098,0.680851064,0.647727273,0.625,0.666666667,0.617283951,0.645
LogisticRegression,hard,7,18,28,19,23,0.43902439,0.595744681,0.522727273,0.486486486,0.549019608,0.461538462,0.517
LogisticRegression,hard,8,26,27,20,15,0.634146341,0.574468085,0.602272727,0.565217391,0.642857143,0.597701149,0.604
LogisticRegression,hard,9,17,30,17,24,0.414634146,0.638297872,0.534090909,0.5,0.555555556,0.453333333,0.526
LogisticRegression,hard,average,21.6,28.5,19,19.1,0.530609756,0.600310284,0.567990296,0.530842284,0.600687213,0.529279555,0.5653
SVC,hard,0,21,32,16,20,0.512195122,0.666666667,0.595505618,0.567567568,0.615384615,0.538461538,0.589
SVC,hard,1,22,36,12,19,0.536585366,0.75,0.651685393,0.647058824,0.654545455,0.586666667,0.643
SVC,hard,2,21,36,12,19,0.525,0.75,0.647727273,0.636363636,0.654545455,0.575342466,0.638
SVC,hard,3,19,30,18,21,0.475,0.625,0.556818182,0.513513514,0.588235294,0.493506494,0.55
SVC,hard,4,22,34,14,18,0.55,0.708333333,0.636363636,0.611111111,0.653846154,0.578947368,0.629
SVC,hard,5,21,29,18,20,0.512195122,0.617021277,0.568181818,0.538461538,0.591836735,0.525,0.565
SVC,hard,6,19,32,15,22,0.463414634,0.680851064,0.579545455,0.558823529,0.592592593,0.506666667,0.572
SVC,hard,7,21,29,18,20,0.512195122,0.617021277,0.568181818,0.538461538,0.591836735,0.525,0.565
SVC,hard,8,28,34,13,13,0.682926829,0.723404255,0.704545455,0.682926829,0.723404255,0.682926829,0.703
SVC,hard,9,19,30,17,22,0.463414634,0.638297872,0.556818182,0.527777778,0.576923077,0.493506494,0.551
SVC,hard,average,21.3,32.2,15.3,19.4,0.523292683,0.677659574,0.606537283,0.582206587,0.624315037,0.550602452,0.6005
RandomForestClassifier,hard,0,18,36,12,23,0.43902439,0.75,0.606741573,0.6,0.610169492,0.507042254,0.595
RandomForestClassifier,hard,1,17,33,15,24,0.414634146,0.6875,0.561797753,0.53125,0.578947368,0.465753425,0.551
RandomForestClassifier,hard,2,13,31,17,27,0.325,0.645833333,0.5,0.433333333,0.534482759,0.371428571,0.485
RandomForestClassifier,hard,3,15,30,18,25,0.375,0.625,0.511363636,0.454545455,0.545454545,0.410958904,0.5
RandomForestClassifier,hard,4,17,35,13,23,0.425,0.729166667,0.590909091,0.566666667,0.603448276,0.485714286,0.577
RandomForestClassifier,hard,5,18,33,14,23,0.43902439,0.70212766,0.579545455,0.5625,0.589285714,0.493150685,0.571
RandomForestClassifier,hard,6,19,37,10,22,0.463414634,0.787234043,0.636363636,0.655172414,0.627118644,0.542857143,0.625
RandomForestClassifier,hard,7,21,33,14,20,0.512195122,0.70212766,0.613636364,0.6,0.622641509,0.552631579,0.607
RandomForestClassifier,hard,8,17,37,10,24,0.414634146,0.787234043,0.613636364,0.62962963,0.606557377,0.5,0.601
RandomForestClassifier,hard,9,17,27,20,24,0.414634146,0.574468085,0.5,0.459459459,0.529411765,0.435897436,0.495
RandomForestClassifier,hard,average,17.2,33.2,14.3,23.5,0.422256098,0.699069149,0.571399387,0.549255696,0.584751745,0.476543428,0.5607
RidgeClassifier,hard,0,26,28,20,15,0.634146341,0.583333333,0.606741573,0.565217391,0.651162791,0.597701149,0.609
RidgeClassifier,hard,1,25,28,20,16,0.609756098,0.583333333,0.595505618,0.555555556,0.636363636,0.581395349,0.597
RidgeClassifier,hard,2,21,25,23,19,0.525,0.520833333,0.522727273,0.477272727,0.568181818,0.5,0.523
RidgeClassifier,hard,3,22,30,18,18,0.55,0.625,0.590909091,0.55,0.625,0.55,0.588
RidgeClassifier,hard,4,20,25,23,20,0.5,0.520833333,0.511363636,0.465116279,0.555555556,0.481927711,0.51
RidgeClassifier,hard,5,21,32,15,20,0.512195122,0.680851064,0.602272727,0.583333333,0.615384615,0.545454545,0.597
RidgeClassifier,hard,6,25,33,14,16,0.609756098,0.70212766,0.659090909,0.641025641,0.673469388,0.625,0.656
RidgeClassifier,hard,7,18,28,19,23,0.43902439,0.595744681,0.522727273,0.486486486,0.549019608,0.461538462,0.517
RidgeClassifier,hard,8,25,26,21,16,0.609756098,0.553191489,0.579545455,0.543478261,0.619047619,0.574712644,0.581
RidgeClassifier,hard,9,15,31,16,26,0.365853659,0.659574468,0.522727273,0.483870968,0.543859649,0.416666667,0.513
RidgeClassifier,hard,average,21.8,28.6,18.9,18.9,0.53554878,0.60248227,0.571361083,0.535135664,0.603704468,0.533439653,0.5691
MLPClassifier,hard,0,15,28,20,26,0.365853659,0.583333333,0.483146067,0.428571429,0.518518519,0.394736842,0.475
MLPClassifier,hard,1,17,24,24,24,0.414634146,0.5,0.460674157,0.414634146,0.5,0.414634146,0.457
MLPClassifier,hard,2,22,30,18,18,0.55,0.625,0.590909091,0.55,0.625,0.55,0.588
MLPClassifier,hard,3,20,30,18,20,0.5,0.625,0.568181818,0.526315789,0.6,0.512820513,0.562
MLPClassifier,hard,4,23,28,20,17,0.575,0.583333333,0.579545455,0.534883721,0.622222222,0.554216867,0.579
MLPClassifier,hard,5,20,22,25,21,0.487804878,0.468085106,0.477272727,0.444444444,0.511627907,0.465116279,0.478
MLPClassifier,hard,6,21,34,13,20,0.512195122,0.723404255,0.625,0.617647059,0.62962963,0.56,0.618
MLPClassifier,hard,7,21,22,25,20,0.512195122,0.468085106,0.488636364,0.456521739,0.523809524,0.482758621,0.49
MLPClassifier,hard,8,26,27,20,15,0.634146341,0.574468085,0.602272727,0.565217391,0.642857143,0.597701149,0.604
MLPClassifier,hard,9,16,27,20,25,0.390243902,0.574468085,0.488636364,0.444444444,0.519230769,0.415584416,0.482
MLPClassifier,hard,average,20.1,27.2,20.3,20.6,0.494207317,0.57251773,0.536427477,0.498268016,0.569289571,0.494756883,0.5333
BaggingClassifier,hard,0,12,39,9,29,0.292682927,0.8125,0.573033708,0.571428571,0.573529412,0.387096774,0.553
BaggingClassifier,hard,1,9,35,13,32,0.219512195,0.729166667,0.494382022,0.409090909,0.52238806,0.285714286,0.474
BaggingClassifier,hard,2,16,33,15,24,0.4,0.6875,0.556818182,0.516129032,0.578947368,0.450704225,0.544
BaggingClassifier,hard,3,15,29,19,25,0.375,0.604166667,0.5,0.441176471,0.537037037,0.405405405,0.49
BaggingClassifier,hard,4,20,31,17,20,0.5,0.645833333,0.579545455,0.540540541,0.607843137,0.519480519,0.573
BaggingClassifier,hard,5,16,31,16,25,0.390243902,0.659574468,0.534090909,0.5,0.553571429,0.438356164,0.525
BaggingClassifier,hard,6,17,36,11,24,0.414634146,0.765957447,0.602272727,0.607142857,0.6,0.492753623,0.59
BaggingClassifier,hard,7,11,34,13,30,0.268292683,0.723404255,0.511363636,0.458333333,0.53125,0.338461538,0.496
BaggingClassifier,hard,8,15,35,12,26,0.365853659,0.744680851,0.568181818,0.555555556,0.573770492,0.441176471,0.555
BaggingClassifier,hard,9,12,36,11,29,0.292682927,0.765957447,0.545454545,0.52173913,0.553846154,0.375,0.529
BaggingClassifier,hard,average,14.3,33.9,13.6,26.4,0.351890244,0.713874113,0.5465143,0.51211364,0.563218309,0.413414901,0.5329
SGDClassifier,hard,0,23,29,19,18,0.56097561,0.604166667,0.584269663,0.547619048,0.617021277,0.554216867,0.583
SGDClassifier,hard,1,25,29,19,16,0.609756098,0.604166667,0.606741573,0.568181818,0.644444444,0.588235294,0.607
SGDClassifier,hard,2,22,27,21,18,0.55,0.5625,0.556818182,0.511627907,0.6,0.530120482,0.556
SGDClassifier,hard,3,19,30,18,21,0.475,0.625,0.556818182,0.513513514,0.588235294,0.493506494,0.55
SGDClassifier,hard,4,23,25,23,17,0.575,0.520833333,0.545454545,0.5,0.595238095,0.534883721,0.548
SGDClassifier,hard,5,20,23,24,21,0.487804878,0.489361702,0.488636364,0.454545455,0.522727273,0.470588235,0.489
SGDClassifier,hard,6,25,28,19,16,0.609756098,0.595744681,0.602272727,0.568181818,0.636363636,0.588235294,0.603
SGDClassifier,hard,7,21,24,23,20,0.512195122,0.510638298,0.511363636,0.477272727,0.545454545,0.494117647,0.511
SGDClassifier,hard,8,28,20,27,13,0.682926829,0.425531915,0.545454545,0.509090909,0.606060606,0.583333333,0.554
SGDClassifier,hard,9,20,24,23,21,0.487804878,0.510638298,0.5,0.465116279,0.533333333,0.476190476,0.499
SGDClassifier,hard,average,22.6,25.9,21.6,18.1,0.555121951,0.544858156,0.549782942,0.511514947,0.58888785,0.531342784,0.55
AdaBoostClassifier,hard,0,23,36,12,18,0.56097561,0.75,0.662921348,0.657142857,0.666666667,0.605263158,0.655
AdaBoostClassifier,hard,1,16,30,18,25,0.390243902,0.625,0.516853933,0.470588235,0.545454545,0.426666667,0.508
AdaBoostClassifier,hard,2,20,31,17,20,0.5,0.645833333,0.579545455,0.540540541,0.607843137,0.519480519,0.573
AdaBoostClassifier,hard,3,16,30,18,24,0.4,0.625,0.522727273,0.470588235,0.555555556,0.432432432,0.512
AdaBoostClassifier,hard,4,21,32,16,19,0.525,0.666666667,0.602272727,0.567567568,0.62745098,0.545454545,0.596
AdaBoostClassifier,hard,5,15,32,15,26,0.365853659,0.680851064,0.534090909,0.5,0.551724138,0.422535211,0.523
AdaBoostClassifier,hard,6,22,34,13,19,0.536585366,0.723404255,0.636363636,0.628571429,0.641509434,0.578947368,0.63
AdaBoostClassifier,hard,7,23,29,18,18,0.56097561,0.617021277,0.590909091,0.56097561,0.617021277,0.56097561,0.589
AdaBoostClassifier,hard,8,19,35,12,22,0.463414634,0.744680851,0.613636364,0.612903226,0.614035088,0.527777778,0.604
AdaBoostClassifier,hard,9,17,32,15,24,0.414634146,0.680851064,0.556818182,0.53125,0.571428571,0.465753425,0.548
AdaBoostClassifier,hard,average,19.2,32.1,15.4,21.5,0.471768293,0.675930851,0.581613892,0.55401277,0.599868939,0.508528671,0.5738
KNeighborsClassifier,smith70,0,15,34,14,26,0.365853659,0.708333333,0.550561798,0.517241379,0.566666667,0.428571429,0.537
KNeighborsClassifier,smith70,1,22,36,12,19,0.536585366,0.75,0.651685393,0.647058824,0.654545455,0.586666667,0.643
KNeighborsClassifier,smith70,2,19,35,13,21,0.475,0.729166667,0.613636364,0.59375,0.625,0.527777778,0.602
KNeighborsClassifier,smith70,3,22,39,9,18,0.55,0.8125,0.693181818,0.709677419,0.684210526,0.61971831,0.681
KNeighborsClassifier,smith70,4,15,36,12,25,0.375,0.75,0.579545455,0.555555556,0.590163934,0.447761194,0.562
KNeighborsClassifier,smith70,5,15,39,8,26,0.365853659,0.829787234,0.613636364,0.652173913,0.6,0.46875,0.598
KNeighborsClassifier,smith70,6,16,35,12,25,0.390243902,0.744680851,0.579545455,0.571428571,0.583333333,0.463768116,0.567
KNeighborsClassifier,smith70,7,20,36,11,21,0.487804878,0.765957447,0.636363636,0.64516129,0.631578947,0.555555556,0.627
KNeighborsClassifier,smith70,8,13,37,10,28,0.317073171,0.787234043,0.568181818,0.565217391,0.569230769,0.40625,0.552
KNeighborsClassifier,smith70,9,20,32,15,21,0.487804878,0.680851064,0.590909091,0.571428571,0.603773585,0.526315789,0.584
KNeighborsClassifier,smith70,average,17.7,35.9,11.6,23,0.435121951,0.755851064,0.607724719,0.602869292,0.610850322,0.503113484,0.5953
GaussianNB,smith70,0,26,35,13,15,0.634146341,0.729166667,0.685393258,0.666666667,0.7,0.65,0.682
GaussianNB,smith70,1,26,29,19,15,0.634146341,0.604166667,0.617977528,0.577777778,0.659090909,0.604651163,0.619
GaussianNB,smith70,2,32,35,13,8,0.8,0.729166667,0.761363636,0.711111111,0.813953488,0.752941176,0.765
GaussianNB,smith70,3,24,34,14,16,0.6,0.708333333,0.659090909,0.631578947,0.68,0.615384615,0.654
GaussianNB,smith70,4,31,33,15,9,0.775,0.6875,0.727272727,0.673913043,0.785714286,0.720930233,0.731
GaussianNB,smith70,5,21,27,20,20,0.512195122,0.574468085,0.545454545,0.512195122,0.574468085,0.512195122,0.543
GaussianNB,smith70,6,26,36,11,15,0.634146341,0.765957447,0.704545455,0.702702703,0.705882353,0.666666667,0.7
GaussianNB,smith70,7,26,25,22,15,0.634146341,0.531914894,0.579545455,0.541666667,0.625,0.584269663,0.583
GaussianNB,smith70,8,25,31,16,16,0.609756098,0.659574468,0.636363636,0.609756098,0.659574468,0.609756098,0.635
GaussianNB,smith70,9,27,28,19,14,0.658536585,0.595744681,0.625,0.586956522,0.666666667,0.620689655,0.627
GaussianNB,smith70,average,26.4,31.3,16.2,14.3,0.649207317,0.658599291,0.654200715,0.621432466,0.687035026,0.633748439,0.6539
DecisionTreeClassifier,smith70,0,16,35,13,25,0.390243902,0.729166667,0.573033708,0.551724138,0.583333333,0.457142857,0.56
DecisionTreeClassifier,smith70,1,20,24,24,21,0.487804878,0.5,0.494382022,0.454545455,0.533333333,0.470588235,0.494
DecisionTreeClassifier,smith70,2,26,23,25,14,0.65,0.479166667,0.556818182,0.509803922,0.621621622,0.571428571,0.565
DecisionTreeClassifier,smith70,3,14,29,19,26,0.35,0.604166667,0.488636364,0.424242424,0.527272727,0.383561644,0.477
DecisionTreeClassifier,smith70,4,15,33,15,25,0.375,0.6875,0.545454545,0.5,0.568965517,0.428571429,0.531
DecisionTreeClassifier,smith70,5,24,22,25,17,0.585365854,0.468085106,0.522727273,0.489795918,0.564102564,0.533333333,0.527
DecisionTreeClassifier,smith70,6,17,38,9,24,0.414634146,0.808510638,0.625,0.653846154,0.612903226,0.507462687,0.612
